data,acucar_usd
07/03/1978,8.37
08/03/1978,8.25
09/03/1978,8.13
10/03/1978,7.85
13/03/1978,7.39
14/03/1978,7.68
15/03/1978,7.66
16/03/1978,7.78
17/03/1978,7.71
20/03/1978,7.53
21/03/1978,7.61
22/03/1978,7.73
23/03/1978,8.01
27/03/1978,8.07
28/03/1978,8.15
29/03/1978,8.09
30/03/1978,7.91
31/03/1978,7.98
03/04/1978,7.81
04/04/1978,7.67
05/04/1978,7.77
06/04/1978,7.86
07/04/1978,7.83
10/04/1978,7.99
11/04/1978,7.92
12/04/1978,7.93
13/04/1978,7.91
14/04/1978,7.84
17/04/1978,7.72
18/04/1978,7.61
19/04/1978,7.52
20/04/1978,7.58
21/04/1978,7.74
24/04/1978,7.63
25/04/1978,7.52
26/04/1978,7.65
27/04/1978,7.53
28/04/1978,7.47
01/05/1978,7.93
02/05/1978,7.74
03/05/1978,7.6
04/05/1978,7.53
05/05/1978,7.55
08/05/1978,7.63
09/05/1978,7.56
10/05/1978,7.4
11/05/1978,7.36
12/05/1978,7.23
15/05/1978,7.27
16/05/1978,7.24
17/05/1978,7.17
18/05/1978,7.27
19/05/1978,7.32
22/05/1978,7.32
23/05/1978,7.29
24/05/1978,7.35
25/05/1978,7.42
26/05/1978,7.52
30/05/1978,7.5
31/05/1978,7.51
01/06/1978,7.74
02/06/1978,7.66
05/06/1978,7.56
06/06/1978,7.32
07/06/1978,7.3
08/06/1978,7.44
09/06/1978,7.39
12/06/1978,7.29
13/06/1978,7.11
14/06/1978,7.08
15/06/1978,7
16/06/1978,7.04
19/06/1978,6.91
20/06/1978,6.83
21/06/1978,6.95
22/06/1978,6.93
23/06/1978,6.92
26/06/1978,6.99
27/06/1978,7.09
28/06/1978,7.04
29/06/1978,6.97
30/06/1978,6.92
03/07/1978,6.86
05/07/1978,6.59
06/07/1978,6.68
07/07/1978,6.69
10/07/1978,6.5
11/07/1978,6.6
12/07/1978,6.48
13/07/1978,6.41
14/07/1978,6.32
17/07/1978,6.2
18/07/1978,6.16
19/07/1978,6.3
20/07/1978,6.37
21/07/1978,6.13
24/07/1978,6.05
25/07/1978,6.01
26/07/1978,6.05
27/07/1978,6.33
28/07/1978,6.79
31/07/1978,6.35
01/08/1978,6.38
02/08/1978,6.57
03/08/1978,6.88
04/08/1978,7.01
07/08/1978,7.03
08/08/1978,7
09/08/1978,7.14
10/08/1978,7.31
11/08/1978,7.35
14/08/1978,7.1
15/08/1978,7.15
16/08/1978,7.05
17/08/1978,7.01
18/08/1978,6.89
21/08/1978,6.91
22/08/1978,7.02
23/08/1978,6.96
24/08/1978,7.02
25/08/1978,7.15
28/08/1978,7.16
29/08/1978,7.13
30/08/1978,7.19
31/08/1978,7.25
01/09/1978,7.7
05/09/1978,7.66
06/09/1978,7.91
07/09/1978,7.83
08/09/1978,8.04
11/09/1978,7.9
12/09/1978,7.9
13/09/1978,7.99
14/09/1978,8.28
15/09/1978,8.29
18/09/1978,8.21
19/09/1978,8.17
20/09/1978,8.03
21/09/1978,8.15
22/09/1978,8.24
25/09/1978,8.59
26/09/1978,8.62
27/09/1978,8.8
28/09/1978,9.06
29/09/1978,9.01
02/10/1978,9.16
03/10/1978,9.4
04/10/1978,9.2
05/10/1978,9.11
06/10/1978,9.4
10/10/1978,9.54
11/10/1978,9.44
12/10/1978,9.55
13/10/1978,9.41
16/10/1978,8.55
17/10/1978,8.75
18/10/1978,8.73
19/10/1978,8.65
20/10/1978,8.78
23/10/1978,8.83
24/10/1978,8.8
25/10/1978,9.3
26/10/1978,9.2
27/10/1978,9.3
30/10/1978,9.31
31/10/1978,8.9
01/11/1978,8.6
02/11/1978,8.85
03/11/1978,9.05
06/11/1978,8.4
08/11/1978,8
09/11/1978,8.1
10/11/1978,8.15
13/11/1978,8
14/11/1978,8.09
15/11/1978,8.43
16/11/1978,8.45
17/11/1978,8.35
20/11/1978,8.09
21/11/1978,8.17
22/11/1978,8.18
24/11/1978,8.11
27/11/1978,7.85
28/11/1978,8.09
29/11/1978,8.12
30/11/1978,8
01/12/1978,7.95
04/12/1978,7.85
05/12/1978,7.76
06/12/1978,7.9
07/12/1978,8.15
08/12/1978,8.15
11/12/1978,8.4
12/12/1978,8.26
13/12/1978,8.12
14/12/1978,8.1
15/12/1978,8.1
18/12/1978,8.45
19/12/1978,8.54
20/12/1978,8.32
21/12/1978,8.3
22/12/1978,8.04
26/12/1978,7.91
27/12/1978,7.89
28/12/1978,7.75
29/12/1978,7.93
02/01/1979,8.38
03/01/1979,8.49
04/01/1979,8.49
05/01/1979,8.42
08/01/1979,8.42
09/01/1979,8.19
10/01/1979,8.14
11/01/1979,8.05
12/01/1979,8.24
15/01/1979,8.1
16/01/1979,8.07
17/01/1979,8.15
18/01/1979,8.2
19/01/1979,8.23
22/01/1979,8.06
23/01/1979,8.04
24/01/1979,7.96
25/01/1979,7.95
26/01/1979,8.01
29/01/1979,8.01
30/01/1979,8.07
31/01/1979,8.22
01/02/1979,8.23
02/02/1979,8.29
05/02/1979,8.3
06/02/1979,8.22
07/02/1979,8.23
08/02/1979,8.44
09/02/1979,8.48
12/02/1979,8.37
13/02/1979,8.25
14/02/1979,8.38
15/02/1979,8.48
16/02/1979,8.54
20/02/1979,8.62
21/02/1979,8.64
22/02/1979,8.54
23/02/1979,8.58
26/02/1979,8.3
27/02/1979,8.04
28/02/1979,8.12
01/03/1979,8.73
02/03/1979,8.39
05/03/1979,8.51
06/03/1979,8.65
07/03/1979,8.6
08/03/1979,8.74
09/03/1979,8.63
12/03/1979,8.6
13/03/1979,8.68
14/03/1979,8.7
15/03/1979,8.67
16/03/1979,8.61
19/03/1979,8.56
20/03/1979,8.49
21/03/1979,8.65
22/03/1979,8.65
23/03/1979,8.6
26/03/1979,8.63
27/03/1979,8.57
28/03/1979,8.62
29/03/1979,8.57
30/03/1979,8.51
02/04/1979,8.34
03/04/1979,8.38
04/04/1979,8.38
05/04/1979,8.39
06/04/1979,8.34
09/04/1979,8.28
10/04/1979,8.24
11/04/1979,8.11
12/04/1979,7.96
16/04/1979,7.81
17/04/1979,7.76
18/04/1979,7.86
19/04/1979,7.78
20/04/1979,7.64
23/04/1979,7.51
24/04/1979,7.61
25/04/1979,7.52
26/04/1979,7.74
27/04/1979,7.45
30/04/1979,7.73
01/05/1979,8.2
02/05/1979,8.38
03/05/1979,8.52
04/05/1979,8.43
07/05/1979,8.38
08/05/1979,8.25
09/05/1979,8.28
10/05/1979,8.17
11/05/1979,8.13
14/05/1979,8.02
15/05/1979,8.17
16/05/1979,8.09
17/05/1979,8.06
18/05/1979,7.88
21/05/1979,7.75
22/05/1979,7.8
23/05/1979,7.95
24/05/1979,8.05
25/05/1979,7.91
29/05/1979,7.85
30/05/1979,7.8
31/05/1979,7.88
01/06/1979,8.02
04/06/1979,8.42
05/06/1979,8.35
06/06/1979,8.27
07/06/1979,8.13
08/06/1979,8.29
11/06/1979,8.47
12/06/1979,8.35
13/06/1979,8.46
14/06/1979,8.26
15/06/1979,8.27
18/06/1979,7.93
19/06/1979,8.12
20/06/1979,8.25
21/06/1979,8.32
22/06/1979,8.43
25/06/1979,8.35
26/06/1979,8.36
27/06/1979,8.51
28/06/1979,8.41
29/06/1979,8.49
02/07/1979,8.76
03/07/1979,8.87
05/07/1979,9.15
06/07/1979,9.1
09/07/1979,9.13
10/07/1979,8.96
11/07/1979,9.09
12/07/1979,8.98
13/07/1979,8.89
16/07/1979,8.97
17/07/1979,9.01
18/07/1979,8.89
19/07/1979,8.92
20/07/1979,8.81
23/07/1979,8.37
24/07/1979,8.3
25/07/1979,8.45
26/07/1979,8.38
27/07/1979,8.55
30/07/1979,8.45
31/07/1979,8.47
01/08/1979,8.63
02/08/1979,8.8
03/08/1979,8.9
06/08/1979,8.69
07/08/1979,8.72
08/08/1979,8.86
09/08/1979,8.83
10/08/1979,8.81
13/08/1979,8.72
14/08/1979,8.86
15/08/1979,8.8
16/08/1979,8.85
17/08/1979,8.88
20/08/1979,8.8
21/08/1979,8.88
22/08/1979,8.91
23/08/1979,9.13
24/08/1979,9.27
27/08/1979,9.31
28/08/1979,9.2
29/08/1979,9.21
30/08/1979,9.35
31/08/1979,9.5
04/09/1979,9.61
05/09/1979,9.93
06/09/1979,9.83
07/09/1979,9.77
10/09/1979,9.73
11/09/1979,10.01
12/09/1979,9.96
13/09/1979,10.19
14/09/1979,10.14
17/09/1979,10.1
18/09/1979,9.75
19/09/1979,9.86
20/09/1979,9.69
21/09/1979,9.8
24/09/1979,9.65
25/09/1979,9.43
26/09/1979,9.86
27/09/1979,10.45
28/09/1979,10.16
01/10/1979,11.66
02/10/1979,11.4
03/10/1979,11.3
04/10/1979,11.35
05/10/1979,12.31
08/10/1979,12.15
09/10/1979,12.3
10/10/1979,12.05
11/10/1979,11.9
12/10/1979,12.42
15/10/1979,12.95
16/10/1979,13.15
17/10/1979,12.88
18/10/1979,13.03
19/10/1979,13.59
22/10/1979,13.9
23/10/1979,13.32
24/10/1979,12.94
25/10/1979,13.93
26/10/1979,13.6
29/10/1979,13.5
30/10/1979,13.6
31/10/1979,13.65
01/11/1979,13.9
02/11/1979,14.4
05/11/1979,15.05
06/11/1979,14.35
07/11/1979,14.35
08/11/1979,14.45
09/11/1979,15.4
12/11/1979,15.8
13/11/1979,15.43
14/11/1979,15.65
15/11/1979,15
19/11/1979,14.6
20/11/1979,14.5
21/11/1979,15.31
22/11/1979,15.31
23/11/1979,15.65
26/11/1979,15.24
27/11/1979,15.35
28/11/1979,15.77
29/11/1979,16
30/11/1979,16.15
03/12/1979,16.6
04/12/1979,16.55
05/12/1979,16.45
06/12/1979,16.1
07/12/1979,15.38
10/12/1979,15.21
11/12/1979,15.25
12/12/1979,14.95
13/12/1979,15.05
14/12/1979,16
17/12/1979,16.63
18/12/1979,16.97
19/12/1979,16.47
20/12/1979,15.93
21/12/1979,16.37
26/12/1979,16.77
27/12/1979,16.47
28/12/1979,16.59
31/12/1979,16.35
02/01/1980,15.64
03/01/1980,15.37
04/01/1980,15.8
07/01/1980,15.38
08/01/1980,15.46
09/01/1980,16.02
10/01/1980,15.81
11/01/1980,16.68
14/01/1980,17.49
15/01/1980,17.35
16/01/1980,17.8
17/01/1980,18.34
18/01/1980,18.31
21/01/1980,18.88
22/01/1980,19.7
23/01/1980,20.3
24/01/1980,20.63
25/01/1980,19.73
28/01/1980,18.11
29/01/1980,20.24
30/01/1980,21.06
31/01/1980,22.01
01/02/1980,22.38
04/02/1980,23.17
05/02/1980,21.61
06/02/1980,21.91
07/02/1980,22.59
08/02/1980,24.79
11/02/1980,26.6
13/02/1980,29.39
14/02/1980,26.55
15/02/1980,25.44
19/02/1980,21.63
20/02/1980,23.32
21/02/1980,24.35
22/02/1980,21.1
25/02/1980,20.62
26/02/1980,21.93
27/02/1980,20.26
28/02/1980,20.96
29/02/1980,23.2
03/03/1980,26.99
04/03/1980,25.65
05/03/1980,25.82
06/03/1980,24.45
07/03/1980,22.74
10/03/1980,19.83
11/03/1980,21.89
12/03/1980,20.24
13/03/1980,18.82
14/03/1980,18.94
17/03/1980,18.01
18/03/1980,19.52
19/03/1980,20.27
20/03/1980,19.87
21/03/1980,21.16
24/03/1980,20.03
25/03/1980,19.59
26/03/1980,21.36
27/03/1980,19.54
28/03/1980,19.23
31/03/1980,19.7
01/04/1980,19.11
02/04/1980,19.89
03/04/1980,20.9
07/04/1980,21.52
08/04/1980,20.38
09/04/1980,20.95
10/04/1980,21.87
11/04/1980,22.86
14/04/1980,21.93
15/04/1980,23.27
16/04/1980,22.83
17/04/1980,23.81
18/04/1980,23.66
21/04/1980,22.66
22/04/1980,23.16
23/04/1980,22.76
24/04/1980,22.85
25/04/1980,23.75
28/04/1980,23.04
29/04/1980,24.1
30/04/1980,24.19
01/05/1980,26.35
02/05/1980,27.4
05/05/1980,27.96
06/05/1980,27.75
07/05/1980,29.73
08/05/1980,30.39
09/05/1980,32.23
12/05/1980,33.73
13/05/1980,32.97
14/05/1980,34.45
15/05/1980,33.6
16/05/1980,33.91
19/05/1980,33.73
20/05/1980,30.99
21/05/1980,31.66
22/05/1980,34.81
23/05/1980,36.58
27/05/1980,37.3
28/05/1980,34.86
29/05/1980,35.91
30/05/1980,35.17
02/06/1980,33.55
03/06/1980,31.1
04/06/1980,32.48
05/06/1980,30.02
06/06/1980,31.58
09/06/1980,30.06
10/06/1980,29.97
11/06/1980,32.17
12/06/1980,34.36
13/06/1980,35.09
16/06/1980,32.65
17/06/1980,32.68
18/06/1980,33.47
19/06/1980,34.64
20/06/1980,33.84
23/06/1980,34.01
24/06/1980,33.31
25/06/1980,33.45
26/06/1980,31.83
27/06/1980,32.9
30/06/1980,32.25
01/07/1980,34.25
02/07/1980,32.38
03/07/1980,31.31
07/07/1980,30.1
08/07/1980,28.3
09/07/1980,28.31
10/07/1980,26.85
11/07/1980,26.29
14/07/1980,29.28
15/07/1980,28.57
16/07/1980,26.22
17/07/1980,27.89
18/07/1980,27.78
21/07/1980,28.35
22/07/1980,29
23/07/1980,28.43
24/07/1980,29.17
25/07/1980,30.7
28/07/1980,30.03
29/07/1980,30.4
30/07/1980,29.86
31/07/1980,30.05
01/08/1980,31.64
04/08/1980,33.42
05/08/1980,34.3
06/08/1980,33.89
07/08/1980,33.03
08/08/1980,34.17
11/08/1980,33.08
12/08/1980,34.78
13/08/1980,34.35
14/08/1980,34.46
15/08/1980,33.26
18/08/1980,33.16
19/08/1980,31.67
20/08/1980,32.79
21/08/1980,32.6
22/08/1980,30.93
25/08/1980,29.94
26/08/1980,31.38
27/08/1980,31.08
28/08/1980,30.98
29/08/1980,32.2
02/09/1980,32.75
03/09/1980,32.96
04/09/1980,32.53
05/09/1980,32.06
08/09/1980,33
09/09/1980,33.77
10/09/1980,33.28
11/09/1980,36.32
12/09/1980,37.77
15/09/1980,37.08
16/09/1980,36.24
17/09/1980,36.93
18/09/1980,38.55
19/09/1980,37.34
22/09/1980,37.41
23/09/1980,36.51
24/09/1980,37.11
25/09/1980,38.16
26/09/1980,37.74
29/09/1980,36.24
30/09/1980,38.51
01/10/1980,41.38
02/10/1980,40.92
03/10/1980,41.1
06/10/1980,40.8
07/10/1980,42.01
08/10/1980,42.1
09/10/1980,43.27
10/10/1980,43.3
13/10/1980,43.3
14/10/1980,43.1
15/10/1980,41.25
16/10/1980,43.9
17/10/1980,43.35
20/10/1980,43.78
21/10/1980,42.75
22/10/1980,42.1
23/10/1980,42.25
24/10/1980,41.55
27/10/1980,40.25
28/10/1980,40.9
29/10/1980,41.35
30/10/1980,42.8
31/10/1980,42.55
03/11/1980,43.95
05/11/1980,44.8
06/11/1980,42.5
07/11/1980,42.63
10/11/1980,40.13
11/11/1980,38.8
12/11/1980,39.7
13/11/1980,38.03
14/11/1980,37.5
17/11/1980,37.65
18/11/1980,38.9
19/11/1980,38.45
20/11/1980,38.8
21/11/1980,38.4
24/11/1980,35.6
25/11/1980,34.9
26/11/1980,35.33
28/11/1980,34.33
01/12/1980,30.05
02/12/1980,30.9
03/12/1980,32
04/12/1980,30.08
05/12/1980,28.5
08/12/1980,28.53
09/12/1980,28.4
10/12/1980,28.69
11/12/1980,25.35
12/12/1980,26.31
15/12/1980,28.72
16/12/1980,28.95
17/12/1980,30.78
18/12/1980,30.95
19/12/1980,31.05
22/12/1980,31.78
23/12/1980,31.75
24/12/1980,31.1
29/12/1980,29.5
30/12/1980,29.3
31/12/1980,30.58
05/01/1981,33.23
06/01/1981,33.78
07/01/1981,33.26
08/01/1981,31.8
09/01/1981,31.95
12/01/1981,30.16
13/01/1981,30.08
14/01/1981,30.72
15/01/1981,28.71
16/01/1981,26.65
19/01/1981,27.02
20/01/1981,27.93
21/01/1981,27.82
22/01/1981,27.16
23/01/1981,29.72
26/01/1981,29.34
27/01/1981,28.4
28/01/1981,27.94
29/01/1981,26.26
30/01/1981,26.79
02/02/1981,25.42
03/02/1981,26.55
04/02/1981,25.35
05/02/1981,25.72
06/02/1981,28.25
09/02/1981,26.96
10/02/1981,26.54
11/02/1981,27.79
12/02/1981,26.43
13/02/1981,25.85
17/02/1981,23.42
18/02/1981,23.87
19/02/1981,24.97
20/02/1981,24.42
23/02/1981,24.79
24/02/1981,24.79
25/02/1981,24.43
26/02/1981,23.86
27/02/1981,23.25
02/03/1981,21.96
03/03/1981,21.93
04/03/1981,21.43
05/03/1981,22.26
06/03/1981,22.33
09/03/1981,21.85
10/03/1981,21.38
11/03/1981,20.66
12/03/1981,21.53
13/03/1981,21.01
16/03/1981,21.57
17/03/1981,22.56
18/03/1981,22.37
19/03/1981,22.16
20/03/1981,22.66
23/03/1981,22.79
24/03/1981,23.15
25/03/1981,22.53
26/03/1981,22.4
27/03/1981,22.2
30/03/1981,21.06
31/03/1981,21.12
01/04/1981,21.02
02/04/1981,20.24
03/04/1981,19.96
06/04/1981,19.4
07/04/1981,19.36
08/04/1981,18.95
09/04/1981,18.67
10/04/1981,18.81
13/04/1981,18.29
14/04/1981,17.76
15/04/1981,16.78
16/04/1981,16.46
20/04/1981,16.59
21/04/1981,17.24
22/04/1981,17.56
23/04/1981,18.12
24/04/1981,17.25
27/04/1981,16.49
28/04/1981,15.6
29/04/1981,14.31
30/04/1981,16
01/05/1981,16.13
04/05/1981,15.27
05/05/1981,14.81
06/05/1981,15.2
07/05/1981,14.94
08/05/1981,15.63
11/05/1981,14.58
12/05/1981,14.27
13/05/1981,14.76
14/05/1981,14.46
15/05/1981,14.94
18/05/1981,15.18
19/05/1981,14.52
20/05/1981,15.18
21/05/1981,15.97
22/05/1981,15.65
26/05/1981,16.47
27/05/1981,16.84
28/05/1981,16.65
29/05/1981,17.99
01/06/1981,18.82
02/06/1981,18.89
03/06/1981,17.32
04/06/1981,16.89
05/06/1981,17.1
08/06/1981,17.21
09/06/1981,16.77
10/06/1981,16.84
11/06/1981,15.86
12/06/1981,15.66
15/06/1981,15.62
16/06/1981,16.12
17/06/1981,16.29
18/06/1981,16.43
19/06/1981,16.55
22/06/1981,16.03
23/06/1981,16.15
24/06/1981,15.66
25/06/1981,15.85
26/06/1981,15.9
29/06/1981,15.42
30/06/1981,14.75
01/07/1981,15.1
02/07/1981,15.67
06/07/1981,15.94
07/07/1981,16.1
08/07/1981,15.68
09/07/1981,16.16
10/07/1981,17.07
13/07/1981,17.52
14/07/1981,16.96
15/07/1981,16.86
16/07/1981,16.61
17/07/1981,16.1
20/07/1981,16.03
21/07/1981,16.27
22/07/1981,16.32
23/07/1981,16.51
24/07/1981,16.97
27/07/1981,16.65
28/07/1981,16.95
29/07/1981,17.12
30/07/1981,16.64
31/07/1981,16.7
03/08/1981,16.24
04/08/1981,16.08
05/08/1981,16
06/08/1981,16.21
07/08/1981,16.06
10/08/1981,16.31
11/08/1981,15.89
12/08/1981,15.48
13/08/1981,15.53
14/08/1981,15.42
17/08/1981,15.28
18/08/1981,15.43
19/08/1981,14.95
20/08/1981,14.3
21/08/1981,13.86
24/08/1981,13.18
25/08/1981,13.23
26/08/1981,12.62
27/08/1981,12.8
28/08/1981,12.56
31/08/1981,12.45
01/09/1981,11.66
02/09/1981,12.08
03/09/1981,11.48
04/09/1981,11.16
08/09/1981,11
09/09/1981,11.1
10/09/1981,11.55
11/09/1981,11.75
14/09/1981,11.89
15/09/1981,11.55
16/09/1981,10.95
17/09/1981,10.76
18/09/1981,11.08
21/09/1981,11.41
22/09/1981,11.51
23/09/1981,12.19
24/09/1981,11.75
25/09/1981,11.98
28/09/1981,13.03
29/09/1981,12.8
30/09/1981,13
01/10/1981,12.58
02/10/1981,12.58
05/10/1981,12.63
06/10/1981,12.13
07/10/1981,11.95
08/10/1981,11.75
09/10/1981,11.75
12/10/1981,11.78
13/10/1981,12
14/10/1981,12.12
15/10/1981,11.83
16/10/1981,11.68
19/10/1981,11.45
20/10/1981,11.16
21/10/1981,11.4
22/10/1981,11.35
23/10/1981,11.3
26/10/1981,11.1
27/10/1981,11.17
28/10/1981,12.05
29/10/1981,12.1
30/10/1981,12.1
02/11/1981,12.01
03/11/1981,12.1
04/11/1981,11.73
05/11/1981,11.7
06/11/1981,11.86
09/11/1981,11.95
10/11/1981,11.78
11/11/1981,11.86
12/11/1981,11.98
13/11/1981,12.01
16/11/1981,11.81
17/11/1981,11.43
18/11/1981,11.48
19/11/1981,11.7
20/11/1981,11.73
23/11/1981,11.61
24/11/1981,11.85
25/11/1981,12.63
27/11/1981,13
30/11/1981,12.75
01/12/1981,12.68
02/12/1981,12.55
03/12/1981,12.33
04/12/1981,12.7
07/12/1981,12.9
08/12/1981,12.75
09/12/1981,12.38
10/12/1981,12.64
11/12/1981,12.8
14/12/1981,12.78
15/12/1981,12.74
16/12/1981,13.2
17/12/1981,13.13
18/12/1981,13.35
21/12/1981,13.59
22/12/1981,13.93
23/12/1981,13.65
28/12/1981,13.73
29/12/1981,12.86
30/12/1981,12.8
04/01/1982,13.85
05/01/1982,13.98
06/01/1982,13.01
07/01/1982,12.96
08/01/1982,13.05
11/01/1982,13.05
12/01/1982,13.14
13/01/1982,13.3
14/01/1982,13.38
15/01/1982,13.35
18/01/1982,13.29
19/01/1982,13.3
20/01/1982,13.33
21/01/1982,13.62
22/01/1982,13.59
25/01/1982,13.67
26/01/1982,13.87
27/01/1982,13.99
28/01/1982,13.68
29/01/1982,13.58
01/02/1982,13.68
02/02/1982,13.68
03/02/1982,13.4
04/02/1982,13.57
05/02/1982,13.56
08/02/1982,13.41
09/02/1982,13.36
10/02/1982,13.42
11/02/1982,13.51
12/02/1982,13.57
16/02/1982,13.88
17/02/1982,13.78
18/02/1982,13.75
19/02/1982,13.58
22/02/1982,13.09
23/02/1982,12.53
24/02/1982,12.26
25/02/1982,12.71
26/02/1982,12.63
01/03/1982,12.46
02/03/1982,12.24
03/03/1982,12.06
04/03/1982,11.99
05/03/1982,11.91
08/03/1982,11.42
09/03/1982,11.42
10/03/1982,11.58
11/03/1982,11.65
12/03/1982,11.14
15/03/1982,11.16
16/03/1982,11.18
17/03/1982,11.22
18/03/1982,11.58
19/03/1982,11.45
22/03/1982,11.4
23/03/1982,11.58
24/03/1982,11.37
25/03/1982,11.15
26/03/1982,10.86
29/03/1982,11.04
30/03/1982,11.07
31/03/1982,10.97
01/04/1982,11
02/04/1982,10.88
05/04/1982,10.65
06/04/1982,10.54
07/04/1982,10.5
08/04/1982,10.44
12/04/1982,10.29
13/04/1982,10.27
14/04/1982,10.31
15/04/1982,10.23
16/04/1982,9.94
19/04/1982,9.2
20/04/1982,8.92
21/04/1982,9.07
22/04/1982,8.69
23/04/1982,8.88
26/04/1982,9.05
27/04/1982,8.97
28/04/1982,9.3
29/04/1982,9.21
30/04/1982,9.08
03/05/1982,8.88
04/05/1982,8.71
05/05/1982,8.71
06/05/1982,8.75
07/05/1982,8.85
10/05/1982,8.72
11/05/1982,8.73
12/05/1982,8.4
13/05/1982,8.11
14/05/1982,8.22
17/05/1982,8.22
18/05/1982,8.07
19/05/1982,8.13
20/05/1982,8.02
21/05/1982,8.25
24/05/1982,8.2
25/05/1982,8.37
26/05/1982,8.34
27/05/1982,8.22
28/05/1982,7.8
01/06/1982,7.46
02/06/1982,7.61
03/06/1982,7.35
04/06/1982,7.14
07/06/1982,7.3
08/06/1982,7.24
09/06/1982,6.84
10/06/1982,6.8
11/06/1982,7.02
14/06/1982,6.78
15/06/1982,6.85
16/06/1982,6.66
17/06/1982,6.68
18/06/1982,6.77
21/06/1982,6.83
22/06/1982,7.3
23/06/1982,7.16
24/06/1982,7.02
25/06/1982,6.87
28/06/1982,6.84
29/06/1982,7.23
30/06/1982,7.62
01/07/1982,8.14
02/07/1982,8.24
06/07/1982,8.45
07/07/1982,8.16
08/07/1982,8.03
09/07/1982,8.32
12/07/1982,8.62
13/07/1982,9.61
14/07/1982,9.01
15/07/1982,9.12
16/07/1982,8.84
19/07/1982,8.11
20/07/1982,8.23
21/07/1982,7.82
22/07/1982,7.55
23/07/1982,7.46
26/07/1982,7.54
27/07/1982,7.45
28/07/1982,7.13
29/07/1982,7.28
30/07/1982,7.49
02/08/1982,7.78
03/08/1982,7.32
04/08/1982,7.35
05/08/1982,7.45
06/08/1982,7.37
09/08/1982,7.27
10/08/1982,7.24
11/08/1982,7.11
12/08/1982,7.32
13/08/1982,7.16
16/08/1982,6.96
17/08/1982,6.75
18/08/1982,7.05
19/08/1982,7.22
20/08/1982,7.08
23/08/1982,6.99
24/08/1982,7.04
25/08/1982,6.63
26/08/1982,6.79
27/08/1982,6.66
30/08/1982,6.08
31/08/1982,6.2
23/09/1982,8.41
24/09/1982,6.34
27/09/1982,5.85
28/09/1982,5.75
29/09/1982,5.8
30/09/1982,5.55
01/10/1982,6.48
04/10/1982,6.19
05/10/1982,6.15
06/10/1982,6.13
07/10/1982,6.25
08/10/1982,6.25
11/10/1982,6.77
12/10/1982,6.75
13/10/1982,6.35
14/10/1982,6.23
15/10/1982,6.13
18/10/1982,6.3
19/10/1982,6.15
20/10/1982,6.05
21/10/1982,6.2
22/10/1982,6.5
25/10/1982,6.3
26/10/1982,6.38
27/10/1982,6.43
28/10/1982,6.67
29/10/1982,7
01/11/1982,7.2
03/11/1982,7.15
04/11/1982,6.95
05/11/1982,7.13
08/11/1982,6.9
09/11/1982,7.03
10/11/1982,6.81
11/11/1982,6.65
12/11/1982,7.05
15/11/1982,6.93
16/11/1982,7.05
17/11/1982,7.1
18/11/1982,7.1
19/11/1982,7.17
22/11/1982,7
23/11/1982,6.93
24/11/1982,6.86
26/11/1982,7
29/11/1982,7.2
30/11/1982,7.6
01/12/1982,7.4
02/12/1982,7.03
03/12/1982,7.03
06/12/1982,7.23
07/12/1982,7.24
08/12/1982,6.73
09/12/1982,6.5
10/12/1982,6.11
13/12/1982,6.1
14/12/1982,6.15
15/12/1982,6.15
16/12/1982,6.3
17/12/1982,6.5
20/12/1982,6.33
21/12/1982,6.5
22/12/1982,6.38
23/12/1982,6.23
27/12/1982,6.23
28/12/1982,6
29/12/1982,6.28
30/12/1982,6.15
03/01/1983,6.7
04/01/1983,6.43
05/01/1983,6.59
06/01/1983,6.5
07/01/1983,6.37
10/01/1983,6.46
11/01/1983,6.31
12/01/1983,6.1
13/01/1983,6.17
14/01/1983,6.26
17/01/1983,6.46
18/01/1983,6.31
19/01/1983,6.23
20/01/1983,6.24
21/01/1983,6.46
24/01/1983,6.32
25/01/1983,6.68
26/01/1983,6.72
27/01/1983,6.59
28/01/1983,6.39
31/01/1983,6.2
01/02/1983,6.32
02/02/1983,6.4
03/02/1983,6.4
04/02/1983,6.48
07/02/1983,6.65
08/02/1983,6.71
09/02/1983,6.71
10/02/1983,6.79
11/02/1983,7.01
14/02/1983,6.96
15/02/1983,7.09
16/02/1983,6.96
17/02/1983,6.94
18/02/1983,6.86
22/02/1983,6.36
23/02/1983,6.4
24/02/1983,6.55
25/02/1983,6.41
28/02/1983,6.28
01/03/1983,6.18
02/03/1983,6.38
03/03/1983,6.34
04/03/1983,6.4
07/03/1983,6.43
08/03/1983,6.32
09/03/1983,6.43
10/03/1983,6.52
11/03/1983,6.64
14/03/1983,6.83
15/03/1983,6.56
16/03/1983,6.4
17/03/1983,6.54
18/03/1983,6.47
21/03/1983,6.67
22/03/1983,6.7
23/03/1983,6.71
24/03/1983,6.84
25/03/1983,6.76
28/03/1983,7
29/03/1983,7.07
30/03/1983,7.08
31/03/1983,7.09
04/04/1983,7.23
05/04/1983,7.18
06/04/1983,6.94
07/04/1983,7.1
08/04/1983,7.05
11/04/1983,7.12
12/04/1983,7.03
13/04/1983,6.73
14/04/1983,6.88
15/04/1983,6.99
18/04/1983,7.34
19/04/1983,7.45
20/04/1983,7.37
21/04/1983,7.3
22/04/1983,7.65
25/04/1983,7.88
26/04/1983,7.98
27/04/1983,7.64
