data,rbob_usd
14/06/2010,2.0764
15/06/2010,2.1215
16/06/2010,2.1452
17/06/2010,2.164
18/06/2010,2.1476
21/06/2010,2.1428
22/06/2010,2.1335
23/06/2010,2.0823
24/06/2010,2.0935
25/06/2010,2.1678
28/06/2010,2.1376
29/06/2010,2.072
30/06/2010,2.0606
01/07/2010,1.9976
02/07/2010,1.9777
06/07/2010,1.9713
07/07/2010,2.0253
08/07/2010,2.0511
09/07/2010,2.07
12/07/2010,2.028
13/07/2010,2.0821
14/07/2010,2.0665
15/07/2010,2.0607
16/07/2010,2.0486
19/07/2010,2.059
20/07/2010,2.0786
21/07/2010,2.0678
22/07/2010,2.1466
23/07/2010,2.1222
26/07/2010,2.1058
27/07/2010,2.0632
28/07/2010,2.0634
29/07/2010,2.0974
30/07/2010,2.1066
02/08/2010,2.1685
03/08/2010,2.1935
04/08/2010,2.175
05/08/2010,2.1644
06/08/2010,2.1127
09/08/2010,2.1187
10/08/2010,2.0853
11/08/2010,1.9976
12/08/2010,1.9548
13/08/2010,1.9396
16/08/2010,1.9243
17/08/2010,1.9532
18/08/2010,1.9612
19/08/2010,1.9287
20/08/2010,1.9251
23/08/2010,1.881
24/08/2010,1.8494
25/08/2010,1.8639
26/08/2010,1.9085
27/08/2010,1.9479
30/08/2010,1.9341
31/08/2010,1.8894
01/09/2010,1.8891
02/09/2010,1.9216
03/09/2010,1.9195
07/09/2010,1.9329
08/09/2010,1.9394
09/09/2010,1.9354
10/09/2010,1.9731
13/09/2010,1.9806
14/09/2010,1.969
15/09/2010,1.9625
16/09/2010,1.9247
17/09/2010,1.9192
20/09/2010,1.9496
21/09/2010,1.9196
22/09/2010,1.9014
23/09/2010,1.9174
24/09/2010,1.9471
27/09/2010,1.9488
28/09/2010,1.9479
29/09/2010,1.9955
30/09/2010,2.0448
01/10/2010,2.0861
04/10/2010,2.0933
05/10/2010,2.1255
06/10/2010,2.1559
07/10/2010,2.118
08/10/2010,2.1512
11/10/2010,2.1655
12/10/2010,2.1239
13/10/2010,2.1661
14/10/2010,2.1365
15/10/2010,2.1038
18/10/2010,2.1515
19/10/2010,2.0483
20/10/2010,2.0826
21/10/2010,2.041
22/10/2010,2.0638
25/10/2010,2.0773
26/10/2010,2.094
27/10/2010,2.102
28/10/2010,2.1139
29/10/2010,2.1045
01/11/2010,2.0929
02/11/2010,2.1096
03/11/2010,2.138
04/11/2010,2.1771
05/11/2010,2.18
08/11/2010,2.1785
09/11/2010,2.185
10/11/2010,2.2362
11/11/2010,2.2357
12/11/2010,2.2099
15/11/2010,2.195
16/11/2010,2.1557
17/11/2010,2.1579
18/11/2010,2.2283
19/11/2010,2.196
22/11/2010,2.1519
23/11/2010,2.1342
24/11/2010,2.2136
26/11/2010,2.2103
29/11/2010,2.2846
30/11/2010,2.2652
01/12/2010,2.3004
02/12/2010,2.3553
03/12/2010,2.3521
06/12/2010,2.3417
07/12/2010,2.323
08/12/2010,2.3046
09/12/2010,2.3405
10/12/2010,2.3093
13/12/2010,2.3184
14/12/2010,2.2964
15/12/2010,2.3092
16/12/2010,2.3043
17/12/2010,2.3178
20/12/2010,2.3778
21/12/2010,2.3985
22/12/2010,2.4245
23/12/2010,2.4426
27/12/2010,2.4209
28/12/2010,2.4056
29/12/2010,2.3904
30/12/2010,2.3918
31/12/2010,2.4532
03/01/2011,2.4273
04/01/2011,2.414
05/01/2011,2.4451
06/01/2011,2.443
07/01/2011,2.4131
10/01/2011,2.4543
11/01/2011,2.4784
12/01/2011,2.4631
13/01/2011,2.4459
14/01/2011,2.4946
18/01/2011,2.4792
19/01/2011,2.4816
20/01/2011,2.4225
21/01/2011,2.4589
24/01/2011,2.4132
25/01/2011,2.3427
26/01/2011,2.4306
27/01/2011,2.3816
28/01/2011,2.4568
31/01/2011,2.4906
01/02/2011,2.5194
02/02/2011,2.4985
03/02/2011,2.5034
04/02/2011,2.4353
07/02/2011,2.4505
08/02/2011,2.4942
09/02/2011,2.526
10/02/2011,2.4698
11/02/2011,2.4652
14/02/2011,2.5174
15/02/2011,2.4888
16/02/2011,2.5447
17/02/2011,2.5277
18/02/2011,2.5513
22/02/2011,2.6021
23/02/2011,2.7149
24/02/2011,2.7167
25/02/2011,2.7395
28/02/2011,2.7296
01/03/2011,2.9834
02/03/2011,3.0295
03/03/2011,3.0262
04/03/2011,3.0464
07/03/2011,3.0039
08/03/2011,2.9467
09/03/2011,3.0272
10/03/2011,3.0196
11/03/2011,2.9877
14/03/2011,2.9603
15/03/2011,2.8029
16/03/2011,2.8437
17/03/2011,2.9506
18/03/2011,2.9494
21/03/2011,2.9974
22/03/2011,3.0045
23/03/2011,3.0213
24/03/2011,3.0448
25/03/2011,3.0445
28/03/2011,3.0274
29/03/2011,3.0458
30/03/2011,3.064
31/03/2011,3.1076
01/04/2011,3.1513
04/04/2011,3.1688
05/04/2011,3.2013
06/04/2011,3.1929
07/04/2011,3.1865
08/04/2011,3.2607
11/04/2011,3.2005
12/04/2011,3.1641
13/04/2011,3.2424
14/04/2011,3.2347
15/04/2011,3.2892
18/04/2011,3.2528
19/04/2011,3.2331
20/04/2011,3.2773
21/04/2011,3.3086
25/04/2011,3.3229
26/04/2011,3.3572
27/04/2011,3.4194
28/04/2011,3.4298
29/04/2011,3.4648
02/05/2011,3.3479
03/05/2011,3.3294
04/05/2011,3.3225
05/05/2011,3.0954
06/05/2011,3.0901
09/05/2011,3.2784
10/05/2011,3.3797
11/05/2011,3.1228
12/05/2011,3.0639
13/05/2011,3.0744
16/05/2011,2.9311
17/05/2011,2.9193
18/05/2011,2.9555
19/05/2011,2.926
20/05/2011,2.9358
23/05/2011,2.9381
24/05/2011,2.9928
25/05/2011,3.0162
26/05/2011,3.0483
27/05/2011,3.092
31/05/2011,3.1504
01/06/2011,2.9773
02/06/2011,2.9677
03/06/2011,2.9931
06/06/2011,2.9499
07/06/2011,2.9919
08/06/2011,2.9787
09/06/2011,3.0398
10/06/2011,3.0177
13/06/2011,2.9968
14/06/2011,3.0646
15/06/2011,2.9235
16/06/2011,2.9494
17/06/2011,2.946
20/06/2011,2.9115
21/06/2011,2.8826
22/06/2011,2.9733
23/06/2011,2.8376
24/06/2011,2.7766
27/06/2011,2.8075
28/06/2011,2.8896
29/06/2011,3.0097
30/06/2011,3.0316
01/07/2011,2.9726
05/07/2011,2.9774
06/07/2011,2.9976
07/07/2011,3.127
08/07/2011,3.0926
11/07/2011,3.0705
12/07/2011,3.0982
13/07/2011,3.1516
14/07/2011,3.1248
15/07/2011,3.1293
18/07/2011,3.0974
19/07/2011,3.1149
20/07/2011,3.147
21/07/2011,3.0995
22/07/2011,3.1301
25/07/2011,3.1264
26/07/2011,3.1536
27/07/2011,3.1423
28/07/2011,3.1176
29/07/2011,3.1129
01/08/2011,3.054
02/08/2011,3.0373
03/08/2011,2.9313
04/08/2011,2.7372
05/08/2011,2.8052
08/08/2011,2.6916
09/08/2011,2.6676
10/08/2011,2.7825
11/08/2011,2.8273
12/08/2011,2.8222
15/08/2011,2.8745
16/08/2011,2.8538
17/08/2011,2.8703
18/08/2011,2.7832
19/08/2011,2.8412
22/08/2011,2.8351
23/08/2011,2.8766
24/08/2011,2.8784
25/08/2011,2.9679
26/08/2011,2.9346
29/08/2011,2.9064
30/08/2011,2.9958
31/08/2011,3.032
01/09/2011,2.8927
02/09/2011,2.8396
06/09/2011,2.8226
07/09/2011,2.908
08/09/2011,2.8852
09/09/2011,2.771
12/09/2011,2.7382
13/09/2011,2.7424
14/09/2011,2.7258
15/09/2011,2.7828
16/09/2011,2.7841
19/09/2011,2.6965
20/09/2011,2.7014
21/09/2011,2.6665
22/09/2011,2.56
23/09/2011,2.5547
26/09/2011,2.5694
27/09/2011,2.6955
28/09/2011,2.6507
29/09/2011,2.6192
30/09/2011,2.626
03/10/2011,2.511
04/10/2011,2.4884
05/10/2011,2.5692
06/10/2011,2.686
07/10/2011,2.6476
10/10/2011,2.6953
11/10/2011,2.7476
12/10/2011,2.7487
13/10/2011,2.7575
14/10/2011,2.8247
17/10/2011,2.7429
18/10/2011,2.7469
19/10/2011,2.6715
20/10/2011,2.6755
21/10/2011,2.6846
24/10/2011,2.6888
25/10/2011,2.6998
26/10/2011,2.6516
27/10/2011,2.742
28/10/2011,2.6822
31/10/2011,2.6429
01/11/2011,2.6244
02/11/2011,2.6272
03/11/2011,2.6418
04/11/2011,2.6634
07/11/2011,2.7282
08/11/2011,2.7064
09/11/2011,2.6442
10/11/2011,2.6368
11/11/2011,2.6038
14/11/2011,2.5353
15/11/2011,2.5857
16/11/2011,2.6273
17/11/2011,2.5071
18/11/2011,2.4784
21/11/2011,2.489
22/11/2011,2.5618
23/11/2011,2.5177
25/11/2011,2.4489
28/11/2011,2.5181
29/11/2011,2.5391
30/11/2011,2.5677
01/12/2011,2.5579
02/12/2011,2.6162
05/12/2011,2.6137
06/12/2011,2.6454
07/12/2011,2.5869
08/12/2011,2.5666
09/12/2011,2.5961
12/12/2011,2.5636
13/12/2011,2.6254
14/12/2011,2.5037
15/12/2011,2.4877
16/12/2011,2.487
19/12/2011,2.4891
20/12/2011,2.5787
21/12/2011,2.6199
22/12/2011,2.6398
23/12/2011,2.6872
27/12/2011,2.6888
28/12/2011,2.6513
29/12/2011,2.6801
30/12/2011,2.6863
03/01/2012,2.7486
04/01/2012,2.7852
05/01/2012,2.7365
06/01/2012,2.7516
09/01/2012,2.759
10/01/2012,2.7728
11/01/2012,2.7633
12/01/2012,2.7313
13/01/2012,2.7342
17/01/2012,2.7713
18/01/2012,2.8254
19/01/2012,2.8158
20/01/2012,2.7844
23/01/2012,2.7779
24/01/2012,2.805
25/01/2012,2.8338
26/01/2012,2.8466
27/01/2012,2.9268
30/01/2012,2.8707
31/01/2012,2.8874
01/02/2012,2.8922
02/02/2012,2.8689
03/02/2012,2.9144
06/02/2012,2.9279
07/02/2012,2.9275
08/02/2012,2.9752
09/02/2012,3.0128
10/02/2012,2.9749
13/02/2012,3.0125
14/02/2012,2.9825
15/02/2012,3.0067
16/02/2012,3.0471
17/02/2012,3.0156
21/02/2012,3.0702
22/02/2012,3.0877
23/02/2012,3.1136
24/02/2012,3.1528
27/02/2012,3.1283
28/02/2012,3.0401
29/02/2012,3.0423
01/03/2012,3.3517
02/03/2012,3.2721
05/03/2012,3.258
06/03/2012,3.2299
07/03/2012,3.2874
08/03/2012,3.314
09/03/2012,3.3324
12/03/2012,3.323
13/03/2012,3.3546
14/03/2012,3.347
15/03/2012,3.2885
16/03/2012,3.3569
19/03/2012,3.3678
20/03/2012,3.3631
21/03/2012,3.3571
22/03/2012,3.3396
23/03/2012,3.3852
26/03/2012,3.4166
27/03/2012,3.4056
28/03/2012,3.3955
29/03/2012,3.4006
30/03/2012,3.3899
02/04/2012,3.3822
03/04/2012,3.3954
04/04/2012,3.3336
05/04/2012,3.3405
09/04/2012,3.2967
10/04/2012,3.2496
11/04/2012,3.2955
12/04/2012,3.3567
13/04/2012,3.3461
16/04/2012,3.267
17/04/2012,3.234
18/04/2012,3.2027
19/04/2012,3.1541
20/04/2012,3.1427
23/04/2012,3.1873
24/04/2012,3.1593
25/04/2012,3.1557
26/04/2012,3.1833
27/04/2012,3.2062
30/04/2012,3.1844
01/05/2012,3.0971
02/05/2012,3.0757
03/05/2012,3.05
04/05/2012,2.9758
07/05/2012,2.9741
08/05/2012,2.9944
09/05/2012,3.0241
10/05/2012,3.0102
11/05/2012,3.0008
14/05/2012,2.959
15/05/2012,2.9441
16/05/2012,2.9209
17/05/2012,2.8782
18/05/2012,2.8895
21/05/2012,2.9401
22/05/2012,2.937
23/05/2012,2.8723
24/05/2012,2.8765
25/05/2012,2.8929
29/05/2012,2.9065
30/05/2012,2.8582
31/05/2012,2.825
01/06/2012,2.6568
04/06/2012,2.6707
05/06/2012,2.6847
06/06/2012,2.6903
07/06/2012,2.685
08/06/2012,2.6852
11/06/2012,2.6566
12/06/2012,2.6502
13/06/2012,2.6554
14/06/2012,2.6764
15/06/2012,2.7017
18/06/2012,2.6609
19/06/2012,2.6415
20/06/2012,2.5902
21/06/2012,2.5501
22/06/2012,2.5699
25/06/2012,2.6458
26/06/2012,2.6451
27/06/2012,2.6204
28/06/2012,2.6142
29/06/2012,2.7272
02/07/2012,2.6239
03/07/2012,2.7229
05/07/2012,2.7648
06/07/2012,2.716
09/07/2012,2.7594
10/07/2012,2.7469
11/07/2012,2.7689
12/07/2012,2.8062
13/07/2012,2.8161
16/07/2012,2.8547
17/07/2012,2.845
18/07/2012,2.8834
19/07/2012,2.9389
20/07/2012,2.943
23/07/2012,2.8829
24/07/2012,2.8248
25/07/2012,2.7929
26/07/2012,2.8138
27/07/2012,2.8878
30/07/2012,2.9368
31/07/2012,2.9146
01/08/2012,2.8342
02/08/2012,2.8696
03/08/2012,2.931
06/08/2012,2.9222
07/08/2012,2.9913
08/08/2012,2.9804
09/08/2012,3.0008
10/08/2012,3.0039
13/08/2012,2.9907
14/08/2012,3.0014
15/08/2012,3.084
16/08/2012,3.0832
17/08/2012,3.0275
20/08/2012,3.0308
21/08/2012,3.0652
22/08/2012,3.1042
23/08/2012,3.1158
24/08/2012,3.078
27/08/2012,3.1548
28/08/2012,3.1261
29/08/2012,3.1003
30/08/2012,3.0826
31/08/2012,3.1056
04/09/2012,2.9522
05/09/2012,2.9498
06/09/2012,2.991
07/09/2012,3.0196
10/09/2012,3.024
11/09/2012,3.0435
12/09/2012,3.0016
13/09/2012,2.9622
14/09/2012,3.0156
17/09/2012,2.9433
18/09/2012,2.899
19/09/2012,2.8286
20/09/2012,2.904
21/09/2012,2.9425
24/09/2012,2.9176
25/09/2012,2.9671
26/09/2012,3.0811
27/09/2012,3.1443
28/09/2012,3.342
01/10/2012,2.9201
02/10/2012,2.8692
03/10/2012,2.7995
04/10/2012,2.9429
05/10/2012,2.9525
08/10/2012,2.8931
09/10/2012,2.9587
10/10/2012,2.9593
11/10/2012,2.9556
12/10/2012,2.8928
15/10/2012,2.8503
16/10/2012,2.8453
17/10/2012,2.7817
18/10/2012,2.7451
19/10/2012,2.6963
22/10/2012,2.6475
23/10/2012,2.605
24/10/2012,2.603
25/10/2012,2.6764
26/10/2012,2.6991
29/10/2012,2.7568
30/10/2012,2.7288
31/10/2012,2.7618
01/11/2012,2.6336
02/11/2012,2.5736
05/11/2012,2.6202
06/11/2012,2.6989
07/11/2012,2.5889
08/11/2012,2.6073
09/11/2012,2.6992
12/11/2012,2.6763
13/11/2012,2.6538
14/11/2012,2.679
15/11/2012,2.6962
16/11/2012,2.7101
19/11/2012,2.7545
20/11/2012,2.7125
21/11/2012,2.7495
23/11/2012,2.7439
26/11/2012,2.7263
27/11/2012,2.7321
28/11/2012,2.7339
29/11/2012,2.787
30/11/2012,2.7614
03/12/2012,2.7265
04/12/2012,2.689
05/12/2012,2.6378
06/12/2012,2.5969
07/12/2012,2.5974
10/12/2012,2.5981
11/12/2012,2.6105
12/12/2012,2.6465
13/12/2012,2.6021
14/12/2012,2.6621
17/12/2012,2.6546
18/12/2012,2.6909
19/12/2012,2.7431
20/12/2012,2.7543
21/12/2012,2.7347
24/12/2012,2.7506
26/12/2012,2.8158
27/12/2012,2.8213
28/12/2012,2.7999
31/12/2012,2.812
02/01/2013,2.7951
03/01/2013,2.7977
04/01/2013,2.7643
07/01/2013,2.7774
08/01/2013,2.7944
09/01/2013,2.7789
10/01/2013,2.7933
11/01/2013,2.7395
14/01/2013,2.7541
15/01/2013,2.7066
16/01/2013,2.7214
17/01/2013,2.7684
18/01/2013,2.7968
22/01/2013,2.8299
23/01/2013,2.8338
24/01/2013,2.8629
25/01/2013,2.8754
28/01/2013,2.9348
29/01/2013,2.9734
30/01/2013,3.0387
31/01/2013,3.0258
01/02/2013,3.0536
04/02/2013,3.0115
05/02/2013,3.0374
06/02/2013,3.0397
07/02/2013,2.9999
08/02/2013,3.0588
11/02/2013,3.0212
12/02/2013,3.0503
13/02/2013,3.0354
14/02/2013,3.1166
15/02/2013,3.1345
19/02/2013,3.1212
20/02/2013,3.0595
21/02/2013,3.0365
22/02/2013,3.0796
25/02/2013,3.0611
26/02/2013,2.9816
27/02/2013,2.8565
28/02/2013,2.9146
01/03/2013,3.1286
04/03/2013,3.0983
05/03/2013,3.1482
06/03/2013,3.1247
07/03/2013,3.1233
08/03/2013,3.2035
11/03/2013,3.1524
12/03/2013,3.1502
13/03/2013,3.1423
14/03/2013,3.1413
15/03/2013,3.1638
18/03/2013,3.1289
19/03/2013,3.0451
20/03/2013,3.1163
21/03/2013,3.0706
22/03/2013,3.0625
25/03/2013,3.0626
26/03/2013,3.1106
27/03/2013,3.1155
28/03/2013,3.1054
01/04/2013,3.1015
02/04/2013,3.0408
03/04/2013,2.914
04/04/2013,2.8987
05/04/2013,2.8636
08/04/2013,2.9093
09/04/2013,2.9424
10/04/2013,2.8651
11/04/2013,2.831
12/04/2013,2.8018
15/04/2013,2.7576
16/04/2013,2.7818
17/04/2013,2.729
18/04/2013,2.7555
19/04/2013,2.7724
22/04/2013,2.7694
23/04/2013,2.719
24/04/2013,2.7474
25/04/2013,2.8118
26/04/2013,2.8349
29/04/2013,2.8275
30/04/2013,2.8009
01/05/2013,2.7193
02/05/2013,2.7806
03/05/2013,2.8254
06/05/2013,2.8657
07/05/2013,2.8334
08/05/2013,2.8538
09/05/2013,2.8851
10/05/2013,2.8603
13/05/2013,2.821
14/05/2013,2.8376
15/05/2013,2.867
16/05/2013,2.8822
17/05/2013,2.9069
20/05/2013,2.9056
21/05/2013,2.8458
22/05/2013,2.8194
23/05/2013,2.8281
24/05/2013,2.839
28/05/2013,2.8528
29/05/2013,2.8031
30/05/2013,2.8125
31/05/2013,2.7792
03/06/2013,2.7851
04/06/2013,2.8182
05/06/2013,2.823
06/06/2013,2.8509
07/06/2013,2.8715
10/06/2013,2.8481
11/06/2013,2.8231
12/06/2013,2.8101
13/06/2013,2.8613
14/06/2013,2.8967
17/06/2013,2.8561
18/06/2013,2.8794
19/06/2013,2.8924
20/06/2013,2.7872
21/06/2013,2.7617
24/06/2013,2.7376
25/06/2013,2.7374
26/06/2013,2.7306
27/06/2013,2.7426
28/06/2013,2.752
01/07/2013,2.7379
02/07/2013,2.7833
03/07/2013,2.8382
05/07/2013,2.8968
08/07/2013,2.8837
09/07/2013,2.926
10/07/2013,3.0149
11/07/2013,3.0214
12/07/2013,3.1175
15/07/2013,3.1029
16/07/2013,3.1343
17/07/2013,3.1101
18/07/2013,3.1098
19/07/2013,3.1234
22/07/2013,3.0551
23/07/2013,3.0591
24/07/2013,3.0548
25/07/2013,3.017
26/07/2013,3.0444
29/07/2013,3.0125
30/07/2013,3.0185
31/07/2013,3.0442
01/08/2013,3.0284
02/08/2013,2.9947
05/08/2013,2.9506
06/08/2013,2.9151
07/08/2013,2.8711
08/08/2013,2.8576
09/08/2013,2.9082
12/08/2013,2.9041
13/08/2013,2.9425
14/08/2013,2.983
15/08/2013,2.9845
16/08/2013,2.9675
19/08/2013,2.9333
20/08/2013,2.9272
21/08/2013,2.9377
22/08/2013,2.9648
23/08/2013,3.0072
26/08/2013,2.9517
27/08/2013,3.0341
28/08/2013,3.0945
29/08/2013,3.0664
30/08/2013,3.0183
03/09/2013,2.8646
04/09/2013,2.8643
05/09/2013,2.836
06/09/2013,2.8537
09/09/2013,2.8024
10/09/2013,2.7357
11/09/2013,2.7122
12/09/2013,2.7627
13/09/2013,2.7696
16/09/2013,2.7166
17/09/2013,2.6611
18/09/2013,2.7421
19/09/2013,2.6972
20/09/2013,2.6842
23/09/2013,2.623
24/09/2013,2.6592
25/09/2013,2.6729
26/09/2013,2.705
27/09/2013,2.6762
30/09/2013,2.6347
01/10/2013,2.6106
02/10/2013,2.6287
03/10/2013,2.6396
04/10/2013,2.6076
07/10/2013,2.6261
08/10/2013,2.6306
09/10/2013,2.623
10/10/2013,2.6981
11/10/2013,2.6681
14/10/2013,2.6668
15/10/2013,2.6598
16/10/2013,2.7021
17/10/2013,2.6479
18/10/2013,2.6732
21/10/2013,2.6538
22/10/2013,2.6167
23/10/2013,2.5523
24/10/2013,2.5896
25/10/2013,2.5871
28/10/2013,2.6309
29/10/2013,2.6098
30/10/2013,2.6508
31/10/2013,2.6337
01/11/2013,2.5454
04/11/2013,2.5282
05/11/2013,2.5161
06/11/2013,2.548
07/11/2013,2.5031
08/11/2013,2.5534
11/11/2013,2.5965
12/11/2013,2.5864
13/11/2013,2.628
14/11/2013,2.6837
15/11/2013,2.6577
18/11/2013,2.6568
19/11/2013,2.6395
20/11/2013,2.663
21/11/2013,2.7438
22/11/2013,2.7261
25/11/2013,2.6807
26/11/2013,2.6869
27/11/2013,2.6983
29/11/2013,2.6841
02/12/2013,2.6784
03/12/2013,2.7237
04/12/2013,2.7192
05/12/2013,2.7127
06/12/2013,2.7269
09/12/2013,2.6749
10/12/2013,2.6829
11/12/2013,2.6611
12/12/2013,2.6348
13/12/2013,2.6293
16/12/2013,2.6437
17/12/2013,2.6472
18/12/2013,2.6973
19/12/2013,2.7401
20/12/2013,2.7831
23/12/2013,2.7803
24/12/2013,2.8142
26/12/2013,2.82
27/12/2013,2.8161
30/12/2013,2.7877
31/12/2013,2.7858
02/01/2014,2.695
03/01/2014,2.6488
06/01/2014,2.646
07/01/2014,2.6786
08/01/2014,2.6563
09/01/2014,2.6426
10/01/2014,2.6691
13/01/2014,2.6341
14/01/2014,2.6224
15/01/2014,2.6264
16/01/2014,2.5951
17/01/2014,2.6204
21/01/2014,2.6206
22/01/2014,2.6771
23/01/2014,2.6618
24/01/2014,2.6632
27/01/2014,2.6217
28/01/2014,2.6278
29/01/2014,2.6609
30/01/2014,2.6626
31/01/2014,2.6272
03/02/2014,2.6069
04/02/2014,2.6031
05/02/2014,2.6413
06/02/2014,2.683
07/02/2014,2.7489
10/02/2014,2.7248
11/02/2014,2.7526
12/02/2014,2.7631
13/02/2014,2.7772
14/02/2014,2.8053
18/02/2014,2.8323
19/02/2014,2.8247
20/02/2014,2.8466
21/02/2014,2.8333
24/02/2014,2.8336
25/02/2014,2.7981
26/02/2014,2.7992
27/02/2014,2.7618
28/02/2014,2.7898
03/03/2014,3.0203
04/03/2014,2.9853
05/03/2014,2.9403
06/03/2014,2.9455
07/03/2014,2.9738
10/03/2014,2.9494
11/03/2014,2.967
12/03/2014,2.9558
13/03/2014,2.9329
14/03/2014,2.9597
17/03/2014,2.8811
18/03/2014,2.9028
19/03/2014,2.8688
20/03/2014,2.8955
21/03/2014,2.9079
24/03/2014,2.8909
25/03/2014,2.8828
26/03/2014,2.9089
27/03/2014,2.9426
28/03/2014,2.9375
31/03/2014,2.911
01/04/2014,2.8697
02/04/2014,2.8668
03/04/2014,2.9118
04/04/2014,2.9313
07/04/2014,2.926
08/04/2014,2.9801
09/04/2014,3.0084
10/04/2014,3.0079
11/04/2014,3.0144
14/04/2014,3.0384
15/04/2014,3.0421
16/04/2014,3.0405
17/04/2014,3.0547
21/04/2014,3.0869
22/04/2014,3.0952
23/04/2014,3.0935
24/04/2014,3.0895
25/04/2014,3.0751
28/04/2014,3.0403
29/04/2014,3.0634
30/04/2014,3.0077
01/05/2014,2.9388
02/05/2014,2.9445
05/05/2014,2.9092
06/05/2014,2.8858
07/05/2014,2.9182
08/05/2014,2.905
09/05/2014,2.896
12/05/2014,2.9146
13/05/2014,2.9302
14/05/2014,2.9693
15/05/2014,2.9642
16/05/2014,2.9735
19/05/2014,2.9646
20/05/2014,2.964
21/05/2014,2.9942
22/05/2014,3.0058
23/05/2014,3.0235
27/05/2014,2.9952
28/05/2014,3.0059
29/05/2014,3.0136
30/05/2014,2.9965
02/06/2014,2.9499
03/06/2014,2.9487
04/06/2014,2.9352
05/06/2014,2.9563
06/06/2014,2.939
09/06/2014,2.9848
10/06/2014,2.9745
11/06/2014,3.0008
12/06/2014,3.0837
13/06/2014,3.0577
16/06/2014,3.0718
17/06/2014,3.0911
