data,acucar_blr
13/04/2022,141.49
14/04/2022,141.49
18/04/2022,142.48
19/04/2022,140.99
20/04/2022,139.57
22/04/2022,139.57
25/04/2022,139.48
26/04/2022,137.12
27/04/2022,136.94
28/04/2022,135.46
29/04/2022,135.43
02/05/2022,135.11
03/05/2022,132.69
04/05/2022,134.21
05/05/2022,133.43
06/05/2022,134.38
09/05/2022,133.32
10/05/2022,132.83
11/05/2022,132.78
12/05/2022,131.21
13/05/2022,131.96
16/05/2022,131
17/05/2022,130.51
18/05/2022,129.86
19/05/2022,129.32
20/05/2022,130.58
23/05/2022,131.97
24/05/2022,131.8
25/05/2022,131.88
26/05/2022,130.79
27/05/2022,130.02
30/05/2022,130.68
31/05/2022,130.92
01/06/2022,130.64
02/06/2022,128.55
03/06/2022,129.84
06/06/2022,129.96
07/06/2022,129.28
08/06/2022,129.39
09/06/2022,128.79
10/06/2022,127.19
13/06/2022,127.32
14/06/2022,126.71
15/06/2022,127.1
17/06/2022,126.69
20/06/2022,126.33
21/06/2022,127.02
22/06/2022,126.17
23/06/2022,126.75
24/06/2022,127.14
27/06/2022,127.33
28/06/2022,128.02
29/06/2022,127.94
30/06/2022,127.06
01/07/2022,126.83
04/07/2022,127.64
05/07/2022,126.65
06/07/2022,126.45
07/07/2022,126.78
08/07/2022,125.98
11/07/2022,126.6
12/07/2022,126.28
13/07/2022,127.11
14/07/2022,127.51
15/07/2022,127.72
18/07/2022,131
19/07/2022,131.12
20/07/2022,131.99
21/07/2022,131.45
22/07/2022,131.11
25/07/2022,130.08
26/07/2022,130.16
27/07/2022,130.49
28/07/2022,131.7
29/07/2022,131.46
01/08/2022,131.5
02/08/2022,129.33
03/08/2022,128.84
04/08/2022,129.48
05/08/2022,129.61
08/08/2022,129.55
09/08/2022,129.96
10/08/2022,129.77
11/08/2022,129.94
12/08/2022,129.94
15/08/2022,129.14
16/08/2022,129.47
17/08/2022,129.99
18/08/2022,128.24
19/08/2022,127.74
22/08/2022,128.95
23/08/2022,129.1
24/08/2022,128.15
25/08/2022,128.08
26/08/2022,127.73
29/08/2022,128.2
30/08/2022,126.22
31/08/2022,125.07
01/09/2022,123.99
02/09/2022,122.73
05/09/2022,125
06/09/2022,124.95
08/09/2022,124.94
09/09/2022,125.13
12/09/2022,123.81
13/09/2022,123.94
14/09/2022,124.05
15/09/2022,124.25
16/09/2022,123.9
19/09/2022,124.55
20/09/2022,124.73
21/09/2022,124.9
22/09/2022,124.38
23/09/2022,124.43
26/09/2022,124.62
27/09/2022,124.86
28/09/2022,125.45
29/09/2022,124.31
30/09/2022,124.41
03/10/2022,124.73
04/10/2022,125.42
05/10/2022,125.44
06/10/2022,125.68
07/10/2022,125.56
10/10/2022,125.68
11/10/2022,125.65
13/10/2022,126.4
14/10/2022,126.19
17/10/2022,127.22
18/10/2022,127.11
19/10/2022,127.69
20/10/2022,128.28
21/10/2022,128.46
24/10/2022,127.83
25/10/2022,128.6
26/10/2022,128.15
27/10/2022,128.66
28/10/2022,128.75
31/10/2022,128.26
01/11/2022,129.08
03/11/2022,128.83
04/11/2022,129.13
07/11/2022,128.79
08/11/2022,129.12
09/11/2022,129.05
10/11/2022,129.5
11/11/2022,130.01
14/11/2022,130.01
16/11/2022,129.92
17/11/2022,131.71
18/11/2022,131.93
21/11/2022,131.82
22/11/2022,134.1
23/11/2022,134.43
24/11/2022,135.7
25/11/2022,135.54
28/11/2022,136
29/11/2022,135.58
30/11/2022,136.29
01/12/2022,136.66
02/12/2022,138.42
05/12/2022,138.77
06/12/2022,139
07/12/2022,139.03
08/12/2022,140.64
09/12/2022,140.53
12/12/2022,139.34
13/12/2022,139.17
14/12/2022,139.34
